id,created_at,suhu,kelembapan,cahaya,kondisi
1755,2026-04-20 08:12:24.658885+00,42.3,38.1,19,TERANG
1756,2026-04-20 08:17:24.979958+00,40.2,41.9,54,TERANG
1757,2026-04-20 08:22:26.423835+00,42.4,37.9,41,TERANG
1758,2026-04-20 08:27:26.88109+00,37.5,47,142,TERANG
1759,2026-04-20 08:32:27.116543+00,41.8,39.7,35,TERANG
1760,2026-04-20 08:37:27.538906+00,36.9,47.8,193,TERANG
1761,2026-04-20 08:42:27.729531+00,38.4,46.4,55,TERANG
1762,2026-04-20 08:47:28.062422+00,40.1,41.5,148,TERANG
1763,2026-04-20 08:52:28.406747+00,35.8,49.9,155,TERANG
1764,2026-04-20 08:57:28.671119+00,37.3,48,82,TERANG
1765,2026-04-20 09:02:29.079605+00,36.6,48.4,324,TERANG
1766,2026-04-20 09:07:31.735407+00,33.9,55.1,455,TERANG
1767,2026-04-20 09:12:32.078277+00,33.7,56.6,399,TERANG
1768,2026-04-20 09:17:32.563731+00,33.6,56.5,425,TERANG
1769,2026-04-20 09:22:33.151965+00,33.3,56.3,428,TERANG
1770,2026-04-20 09:27:33.383846+00,33.5,56.4,431,TERANG
1771,2026-04-20 09:32:33.651046+00,33,63.9,597,TERANG
1772,2026-04-20 09:37:34.259076+00,32.4,67.3,585,TERANG
1773,2026-04-20 09:42:34.641817+00,32.7,67.8,658,TERANG
1774,2026-04-20 09:47:36.639758+00,32.4,68.6,778,TERANG
1775,2026-04-20 09:58:25.720345+00,32.2,69.1,868,TERANG
1776,2026-04-20 10:03:26.579467+00,31.8,69.9,972,TERANG
1777,2026-04-20 10:13:40.503515+00,31.4,71.1,1111,TERANG
1778,2026-04-20 10:18:46.640802+00,31,72.8,1418,TERANG
1779,2026-04-20 10:23:46.931903+00,30.8,73.7,1658,TERANG
1780,2026-04-20 10:28:47.199463+00,30.8,74.5,2097,TERANG
1781,2026-04-20 10:33:47.943992+00,30.7,75,2716,GELAP
1782,2026-04-20 10:38:48.224551+00,30.3,75.6,3194,GELAP
1783,2026-04-20 10:43:48.487973+00,29.8,78.8,3906,GELAP
1784,2026-04-20 10:48:49.338872+00,29.8,80,4095,GELAP
1785,2026-04-20 10:53:49.884901+00,29.4,80,4095,GELAP
1786,2026-04-20 10:58:50.468435+00,29.3,80.9,4095,GELAP
1787,2026-04-20 11:03:51.147023+00,29.3,82.3,4095,GELAP
1788,2026-04-20 11:08:51.481772+00,29.3,82.8,4095,GELAP
1789,2026-04-20 11:13:51.940509+00,29.2,83.9,4095,GELAP
1790,2026-04-20 11:18:52.576846+00,29.2,84,4095,GELAP
1791,2026-04-20 11:23:53.408859+00,29.3,83.5,4095,GELAP
1792,2026-04-20 11:28:53.633983+00,29,84.2,4095,GELAP
1793,2026-04-20 11:33:54.423175+00,28.9,84.7,4095,GELAP
1794,2026-04-20 11:38:55.957688+00,28.9,84.9,4095,GELAP
1795,2026-04-20 11:43:56.409965+00,28.9,85.2,4095,GELAP
1796,2026-04-20 11:48:58.656235+00,28.9,86.6,4095,GELAP
1797,2026-04-20 11:53:59.854794+00,28.8,86.4,4095,GELAP
1798,2026-04-20 11:59:00.092552+00,28.5,87.9,4095,GELAP
1799,2026-04-20 12:04:00.435562+00,28.5,88,4095,GELAP
1800,2026-04-20 12:09:00.716893+00,28.5,88.5,4095,GELAP
1801,2026-04-20 12:14:06.822244+00,28.5,88.7,4095,GELAP
1802,2026-04-20 12:19:07.07258+00,28.5,88.9,4095,GELAP
1803,2026-04-20 12:24:07.414245+00,28.5,89,4095,GELAP
1804,2026-04-20 12:29:07.603803+00,28.5,89,4095,GELAP
1805,2026-04-20 12:34:08.057851+00,28.4,89.1,4095,GELAP
1806,2026-04-20 12:39:08.516194+00,28.4,89.2,4095,GELAP
1807,2026-04-20 12:44:08.661756+00,28.5,90,4095,GELAP
1808,2026-04-20 12:49:09.226338+00,28.2,90.3,4095,GELAP
1809,2026-04-20 12:54:09.643403+00,28,91,4095,GELAP
1810,2026-04-20 13:04:14.129566+00,28,91.1,4095,GELAP
1811,2026-04-20 13:09:14.810862+00,28,91.7,4095,GELAP
1812,2026-04-20 13:14:15.236791+00,28,91.7,4095,GELAP
1813,2026-04-20 13:19:15.629602+00,28,91,4095,GELAP
1814,2026-04-20 13:24:16.099218+00,28,91.5,4095,GELAP
1815,2026-04-20 13:29:16.73333+00,28,92,4095,GELAP
1816,2026-04-20 13:34:17.110868+00,28,92,4095,GELAP
1817,2026-04-20 13:39:17.658567+00,28,91.8,4095,GELAP
1818,2026-04-20 13:44:18.8881+00,28,92,4095,GELAP
1819,2026-04-20 13:49:19.1066+00,28,92,4095,GELAP
1820,2026-04-20 13:59:24.346273+00,27.7,92.7,4095,GELAP
1821,2026-04-20 14:27:03.328868+00,27.6,93.2,4095,GELAP
1822,2026-04-20 14:47:37.642165+00,27.6,94,4095,GELAP
1823,2026-04-20 14:52:36.568038+00,27.6,94,4095,GELAP
1824,2026-04-20 15:02:43.715624+00,27.1,94.5,4095,GELAP
1825,2026-04-20 15:07:53.045499+00,27.1,95.2,4095,GELAP
1826,2026-04-20 15:12:53.456378+00,27.1,95.7,4095,GELAP
1827,2026-04-20 15:18:02.858169+00,27.1,95.9,4095,GELAP
1828,2026-04-20 15:23:07.464797+00,27.1,95.4,4095,GELAP
1829,2026-04-20 15:28:07.619202+00,27.1,95.8,4095,GELAP
1830,2026-04-20 15:33:07.826496+00,27.1,95.9,4095,GELAP
1831,2026-04-20 15:38:14.401327+00,27.1,96,4095,GELAP
1832,2026-04-20 15:43:23.454593+00,27.1,95.8,4095,GELAP
1833,2026-04-20 15:48:23.981906+00,27.1,95.5,4095,GELAP
1834,2026-04-20 15:53:24.869406+00,27.1,95.6,4095,GELAP
1835,2026-04-20 15:58:25.348023+00,27.1,96,4095,GELAP
1836,2026-04-20 16:03:25.615302+00,27.1,96,4095,GELAP
1837,2026-04-20 16:08:26.014607+00,26.9,96.3,4095,GELAP
1838,2026-04-20 16:13:26.48184+00,26.7,97,4095,GELAP
1839,2026-04-20 16:18:28.608916+00,26.7,97,4095,GELAP
1840,2026-04-20 16:23:31.297634+00,26.8,96.5,4095,GELAP
1841,2026-04-20 16:28:31.481366+00,27,96,4095,GELAP
1842,2026-04-20 16:33:31.661826+00,26.7,96.4,4095,GELAP
1843,2026-04-20 16:38:32.155032+00,26.7,96.6,4095,GELAP
1844,2026-04-20 16:43:32.629652+00,26.7,97.4,4095,GELAP
1845,2026-04-20 16:48:32.920642+00,26.7,97.7,4095,GELAP
1846,2026-04-20 16:53:33.647518+00,26.7,98,4095,GELAP
1847,2026-04-20 17:05:36.423876+00,26.5,98,4095,GELAP
1848,2026-04-20 17:10:47.55578+00,26.7,98,4095,GELAP
1849,2026-04-20 17:15:47.807455+00,26.7,98,4095,GELAP
1850,2026-04-20 17:20:57.024013+00,26.5,98,4095,GELAP
1851,2026-04-20 17:25:57.532458+00,26.2,98,4095,GELAP
1852,2026-04-20 17:30:57.965736+00,26.2,98,4095,GELAP
1853,2026-04-20 17:35:58.264805+00,26.2,98,4095,GELAP
1854,2026-04-20 17:40:58.530227+00,26.2,98,4095,GELAP
1855,2026-04-20 17:46:00.572695+00,26.2,98,4095,GELAP
1856,2026-04-20 17:51:01.147863+00,25.9,98,4095,GELAP
1857,2026-04-20 18:01:06.411669+00,25.9,98,4095,GELAP
1858,2026-04-20 18:06:06.730423+00,25.8,98,4095,GELAP
1859,2026-04-20 18:11:06.94833+00,25.8,98,4095,GELAP
1860,2026-04-20 18:21:21.510313+00,25.8,98,4095,GELAP
1861,2026-04-20 18:31:27.097368+00,25.8,98,4095,GELAP
1862,2026-04-20 18:36:27.592826+00,25.8,98,4095,GELAP
1863,2026-04-20 18:41:30.208765+00,25.8,98,4095,GELAP
1864,2026-04-20 18:46:30.491194+00,25.8,98,4095,GELAP
1865,2026-04-20 18:51:32.663611+00,25.8,98,4095,GELAP
1866,2026-04-20 19:01:47.240547+00,25.8,98,4095,GELAP
1867,2026-04-20 19:06:47.580762+00,25.6,98,4095,GELAP
1868,2026-04-20 19:11:47.920749+00,25.3,98,4095,GELAP
1869,2026-04-20 19:16:48.185629+00,25.3,98,4095,GELAP
1870,2026-04-20 19:21:48.563973+00,25.3,98,4095,GELAP
1871,2026-04-20 19:26:48.777191+00,25.3,98,4095,GELAP
1872,2026-04-20 19:31:48.972155+00,25.3,98,4095,GELAP
1873,2026-04-20 19:36:49.370638+00,25.3,98,4095,GELAP
1874,2026-04-20 19:41:49.620391+00,25.3,98,4095,GELAP
1875,2026-04-20 19:46:49.937583+00,25.3,98,4095,GELAP
1876,2026-04-20 19:51:50.28173+00,25.3,98,4095,GELAP
1877,2026-04-20 19:56:50.653635+00,24.8,98,4095,GELAP
1878,2026-04-20 20:01:50.991854+00,24.8,98,4095,GELAP
1879,2026-04-20 20:06:51.387793+00,24.8,98,4095,GELAP
1880,2026-04-20 20:11:51.588666+00,25,98,4095,GELAP
1881,2026-04-20 20:16:52.001134+00,25.3,98,4095,GELAP
1882,2026-04-20 20:21:52.268419+00,25.3,98,4095,GELAP
1883,2026-04-20 20:32:06.766313+00,25.3,97,4095,GELAP
1884,2026-04-20 20:37:07.201716+00,25.3,97,4095,GELAP
1885,2026-04-20 20:42:07.477958+00,25.3,97,4095,GELAP
1886,2026-04-20 20:47:07.863162+00,25.3,96.4,4095,GELAP
1887,2026-04-20 20:52:08.273438+00,25.3,97.2,4095,GELAP
1888,2026-04-20 20:57:08.54088+00,25.3,98,4095,GELAP
1889,2026-04-20 21:02:08.856054+00,24.9,98,4095,GELAP
1890,2026-04-20 21:07:09.201053+00,24.8,98,4095,GELAP
1891,2026-04-20 21:12:09.635905+00,24.8,98,4095,GELAP
1892,2026-04-20 21:17:09.828174+00,24.8,98,4095,GELAP
1893,2026-04-20 21:22:10.076904+00,24.8,98,4095,GELAP
1894,2026-04-20 21:27:10.463444+00,24.8,98,4095,GELAP
1895,2026-04-20 21:32:10.733508+00,24.8,98,4095,GELAP
1896,2026-04-20 21:37:10.988495+00,24.8,98,4095,GELAP
1897,2026-04-20 21:42:11.663698+00,24.8,98,4095,GELAP
1898,2026-04-20 21:52:27.238314+00,25,98,4095,GELAP
1899,2026-04-20 21:57:28.065723+00,24.8,98,4095,GELAP
1900,2026-04-20 22:02:28.903757+00,24.8,98,4095,GELAP
1901,2026-04-20 22:07:29.640503+00,24.8,98,4095,GELAP
1902,2026-04-20 22:12:30.042514+00,24.8,98,4095,GELAP
1903,2026-04-20 22:17:30.449452+00,24.8,98,4095,GELAP
1904,2026-04-20 22:22:30.723772+00,24.8,98,4095,GELAP
1905,2026-04-20 22:27:31.354862+00,24.8,98,4095,GELAP
1906,2026-04-20 22:32:31.711578+00,24.8,98,4095,GELAP
1907,2026-04-20 22:37:32.0559+00,24.8,98,4095,GELAP
1908,2026-04-20 22:42:32.769308+00,24.8,98,3695,GELAP
1909,2026-04-20 22:58:04.799131+00,24.8,98,1798,TERANG
1910,2026-04-20 23:03:05.105327+00,25.2,98,1534,TERANG
1911,2026-04-20 23:08:05.63846+00,25.3,98,1348,TERANG
1912,2026-04-20 23:13:05.88103+00,25.3,98,1219,TERANG
1913,2026-04-20 23:18:06.253609+00,25.3,98,1099,TERANG
1914,2026-04-20 23:23:06.717854+00,25.5,98,1008,TERANG
1915,2026-04-20 23:28:06.911293+00,25.8,98,932,TERANG
1916,2026-04-20 23:33:07.48122+00,26.1,98,868,TERANG
1917,2026-04-20 23:38:07.917189+00,26.2,98,812,TERANG
1918,2026-04-20 23:43:09.368702+00,26.7,98,762,TERANG
1919,2026-04-20 23:48:09.683072+00,26.7,96.2,725,TERANG
1920,2026-04-20 23:53:09.963771+00,26.7,96,701,TERANG
1921,2026-04-21 00:03:20.894425+00,27.3,92.7,639,TERANG
1922,2026-04-21 00:08:21.455351+00,27.6,91.1,606,TERANG
1923,2026-04-21 00:13:22.109097+00,27.6,89.7,585,TERANG
1924,2026-04-21 00:18:22.458154+00,27.9,88.1,572,TERANG
1925,2026-04-21 00:23:24.08098+00,28,88.3,557,TERANG
1926,2026-04-21 00:33:30.58959+00,28,84.5,525,TERANG
1927,2026-04-21 00:38:31.152933+00,28.1,85,511,TERANG
1928,2026-04-21 00:43:31.635566+00,28.4,86.6,491,TERANG
1929,2026-04-21 00:48:45.88308+00,28.5,87.2,481,TERANG
1930,2026-04-21 00:53:50.639806+00,28.5,86.8,480,TERANG
1931,2026-04-21 00:58:51.679622+00,28.8,85.4,470,TERANG
1932,2026-04-21 01:03:52.099865+00,28.9,84,462,TERANG
1933,2026-04-21 01:08:52.467547+00,29.2,83.3,455,TERANG
1934,2026-04-21 01:14:00.115629+00,29.3,80.2,446,TERANG
1935,2026-04-21 01:19:01.867016+00,29.2,79.7,440,TERANG
1936,2026-04-21 01:29:13.490936+00,29.7,76,436,TERANG
1937,2026-04-21 01:34:13.880732+00,29.6,75.7,431,TERANG
1938,2026-04-21 01:39:14.859584+00,29.6,75.2,423,TERANG
1939,2026-04-21 01:44:15.392802+00,29.8,74.9,415,TERANG
1940,2026-04-21 01:49:15.712098+00,29.9,73.6,405,TERANG
1941,2026-04-21 01:54:16.260577+00,30,71.9,398,TERANG
1942,2026-04-21 01:59:16.83872+00,30.2,71.9,390,TERANG
1943,2026-04-21 02:04:17.338992+00,30.8,71.2,383,TERANG
1944,2026-04-21 02:09:17.732179+00,30.8,70.2,381,TERANG
1945,2026-04-21 02:14:18.01782+00,31.3,70.2,378,TERANG
1946,2026-04-21 02:19:18.494294+00,31.3,68.1,367,TERANG
1947,2026-04-21 02:24:21.498501+00,31.4,67.5,357,TERANG
1948,2026-04-21 02:29:22.025692+00,31.7,67,342,TERANG
1949,2026-04-21 02:34:22.486989+00,32.2,66.2,335,TERANG
1950,2026-04-21 02:49:33.468293+00,32.3,66.8,303,TERANG
1951,2026-04-21 02:54:34.057504+00,32.3,66.9,292,TERANG
1952,2026-04-21 02:59:34.509863+00,31.8,67.8,331,TERANG
1953,2026-04-21 03:04:35.668396+00,31.9,68.3,315,TERANG
1954,2026-04-21 03:09:38.891421+00,32.7,66.6,288,TERANG
1955,2026-04-21 03:14:39.354235+00,32.3,67.7,269,TERANG
1956,2026-04-21 03:19:39.68255+00,32.7,67.4,255,TERANG
1957,2026-04-21 03:24:39.944524+00,31.9,68.5,270,TERANG
1958,2026-04-21 03:29:40.309373+00,32.2,68.6,259,TERANG
1959,2026-04-21 03:34:40.878607+00,32.7,67.5,233,TERANG
1960,2026-04-21 03:39:41.465132+00,33.2,65.7,217,TERANG
1961,2026-04-21 03:44:41.869671+00,33.8,64.4,214,TERANG
1962,2026-04-21 03:49:42.283035+00,34,62.3,198,TERANG
1963,2026-04-21 03:54:42.98015+00,34.2,61.8,178,TERANG
1964,2026-04-21 03:59:43.356013+00,34.1,60.3,173,TERANG
1965,2026-04-21 04:04:43.940314+00,34.2,59.5,160,TERANG
1966,2026-04-21 04:09:44.171381+00,34.7,58.5,176,TERANG
1967,2026-04-21 04:14:44.732035+00,34.1,61.2,266,TERANG
1968,2026-04-21 04:19:45.440905+00,33,64.4,300,TERANG
1969,2026-04-21 04:24:46.884978+00,33.3,64.7,248,TERANG
1970,2026-04-21 04:34:58.462021+00,33.3,66.1,278,TERANG
1971,2026-04-21 04:39:58.79702+00,33.2,66.7,363,TERANG
1972,2026-04-21 04:44:59.236142+00,32.9,66.9,384,TERANG
1973,2026-04-21 04:49:59.58085+00,32.6,67,358,TERANG
1974,2026-04-21 04:54:59.936022+00,32.4,67.4,246,TERANG
1975,2026-04-21 05:00:00.231616+00,33.6,65.2,189,TERANG
1976,2026-04-21 05:05:00.887824+00,34,63.2,176,TERANG
1977,2026-04-21 05:10:01.1862+00,34.4,60.9,155,TERANG
1978,2026-04-21 05:15:01.631176+00,35.4,58.1,116,TERANG
1979,2026-04-21 05:20:01.917276+00,35.1,57.9,173,TERANG
1980,2026-04-21 05:25:02.316233+00,34.8,57.7,179,TERANG
1981,2026-04-21 05:30:06.198132+00,35.2,56.6,107,TERANG
1982,2026-04-21 05:35:11.109857+00,36.1,54.7,95,TERANG
1983,2026-04-21 05:40:11.40923+00,36,53.7,183,TERANG
1984,2026-04-21 05:45:11.748891+00,35,56.5,293,TERANG
1985,2026-04-21 05:50:12.004155+00,34.1,59.6,355,TERANG
1986,2026-04-21 05:55:12.282789+00,33.3,61.4,404,TERANG
1987,2026-04-21 06:00:12.566828+00,33,62.3,284,TERANG
1988,2026-04-21 06:05:12.945279+00,32.6,62.1,249,TERANG
1989,2026-04-21 06:10:13.258031+00,32.9,61.7,284,TERANG
1990,2026-04-21 06:15:13.667189+00,32.8,61.4,174,TERANG
1991,2026-04-21 06:20:13.82969+00,33.6,58.9,84,TERANG
1992,2026-04-21 06:25:15.169161+00,34.5,56.1,69,TERANG
1993,2026-04-21 06:30:15.415761+00,34.8,55.7,68,TERANG
1994,2026-04-21 06:35:15.69461+00,33.8,58.7,133,TERANG
1995,2026-04-21 06:40:16.018491+00,32.9,61,198,TERANG
1996,2026-04-21 06:45:16.457644+00,33.5,60.4,56,TERANG
1997,2026-04-21 06:50:17.02964+00,35.7,55.3,44,TERANG
1998,2026-04-21 06:55:17.379774+00,36.5,52.5,1,TERANG
1999,2026-04-21 07:00:17.559444+00,36.1,51,8,TERANG
2000,2026-04-21 07:20:42.196403+00,34.3,56,148,TERANG
2001,2026-04-21 07:40:59.00521+00,39.8,46.5,27,TERANG
2002,2026-04-21 07:46:00.464201+00,39.9,44.7,16,TERANG
2003,2026-04-21 07:51:03.947631+00,38.7,48.8,29,TERANG
2004,2026-04-21 07:56:04.402973+00,35.6,56,63,TERANG
2005,2026-04-21 08:01:04.767647+00,37,55.1,16,TERANG
2006,2026-04-21 08:06:06.116725+00,38,52.3,16,TERANG
2007,2026-04-21 08:11:06.536372+00,37.8,51.9,29,TERANG
2008,2026-04-21 08:16:07.001028+00,35.8,55.5,62,TERANG
2009,2026-04-21 08:21:07.293836+00,35.5,55.8,47,TERANG
2010,2026-04-21 08:26:16.684552+00,36.6,53.6,22,TERANG
2011,2026-04-21 08:31:16.920823+00,37.9,50.5,21,TERANG
2012,2026-04-21 08:36:17.262661+00,37.2,52.7,47,TERANG
2013,2026-04-21 08:41:17.477705+00,35.2,57.4,93,TERANG
2014,2026-04-21 08:46:17.789582+00,33.6,62.6,256,TERANG
2015,2026-04-21 08:51:18.317483+00,31.7,69.1,468,TERANG
2016,2026-04-21 08:56:18.533034+00,31.1,71,442,TERANG
2017,2026-04-21 09:01:18.706293+00,30.9,71.9,353,TERANG
2018,2026-04-21 09:06:19.42036+00,31.3,71.6,277,TERANG
2019,2026-04-21 09:11:19.683666+00,31.8,70.6,264,TERANG
2020,2026-04-21 09:16:20.035871+00,31.2,71.9,338,TERANG
2021,2026-04-21 09:21:20.444306+00,31,73.8,324,TERANG
2022,2026-04-21 09:26:20.881811+00,31,73.5,420,TERANG
2023,2026-04-21 09:31:22.303001+00,30.5,75.2,473,TERANG
2024,2026-04-21 09:41:30.085872+00,30.8,75.1,353,TERANG
2025,2026-04-21 09:46:30.507751+00,30.9,75.6,340,TERANG
2026,2026-04-21 09:51:30.889292+00,30.8,75.3,487,TERANG
2027,2026-04-21 09:56:31.235406+00,30.4,76.7,511,TERANG
2028,2026-04-21 10:01:31.532669+00,30.2,77.2,456,TERANG
2029,2026-04-21 10:06:32.990819+00,30.3,77.7,500,TERANG
2030,2026-04-21 10:11:33.309406+00,30.5,77.3,611,TERANG
2031,2026-04-21 10:16:40.377446+00,30.2,77.7,859,TERANG
2032,2026-04-21 10:21:40.648101+00,29.9,79.1,1232,TERANG
2033,2026-04-21 10:26:40.970221+00,30.2,78,1356,TERANG
2034,2026-04-21 10:31:43.637302+00,29.9,77.8,1794,TERANG
2035,2026-04-21 10:36:43.962772+00,29.8,77.4,2928,GELAP
2036,2026-04-21 10:46:53.657568+00,29.7,78,4095,GELAP
2037,2026-04-21 10:57:01.692649+00,29.3,79.6,4095,GELAP
2038,2026-04-21 11:02:02.364638+00,29,80.8,4095,GELAP
2039,2026-04-21 11:07:03.156853+00,28.9,81.1,4095,GELAP
2040,2026-04-21 11:12:03.562155+00,28.9,82.7,4095,GELAP
2041,2026-04-21 11:17:03.942253+00,28.9,82.6,4095,GELAP
2042,2026-04-21 11:22:04.242553+00,28.9,83.3,4095,GELAP
2043,2026-04-21 11:52:41.316094+00,28.6,86.2,4095,GELAP
2044,2026-04-21 11:57:41.826288+00,28.5,87.3,4095,GELAP
2045,2026-04-21 12:02:51.804145+00,28.5,87.6,4095,GELAP
2046,2026-04-21 12:07:52.196922+00,28.5,87.4,4095,GELAP
2047,2026-04-21 12:12:52.59214+00,28.5,87.3,4095,GELAP
2048,2026-04-21 12:17:52.951009+00,28.5,86.7,4095,GELAP
2049,2026-04-21 12:22:53.343606+00,28.5,87,4095,GELAP
2050,2026-04-21 12:27:53.674778+00,28.5,88,4095,GELAP
2051,2026-04-21 12:32:53.944589+00,28.5,88,4095,GELAP
2052,2026-04-21 12:37:54.48766+00,28.4,88,4095,GELAP
2053,2026-04-21 12:43:01.100171+00,28.5,88,4095,GELAP
2054,2026-04-21 12:48:01.888189+00,28.5,87.7,4095,GELAP
2055,2026-04-21 12:53:02.675954+00,28.5,87.9,4095,GELAP
2056,2026-04-21 12:58:03.061909+00,28.5,87.5,4095,GELAP
2057,2026-04-21 13:03:03.395736+00,28.5,87.4,4095,GELAP
2058,2026-04-21 13:08:04.027525+00,28.5,88.9,4095,GELAP
2059,2026-04-21 13:13:05.043257+00,28.5,89.7,4095,GELAP
2060,2026-04-21 13:18:05.543922+00,28.5,91,4095,GELAP
2061,2026-04-21 13:23:05.931692+00,28.5,89.9,4095,GELAP
2062,2026-04-21 13:28:06.231314+00,28.5,89.8,4095,GELAP
2063,2026-04-21 13:33:06.731587+00,28.5,90.6,4095,GELAP
2064,2026-04-21 13:38:07.085357+00,28.5,91.2,4095,GELAP
2065,2026-04-21 13:43:12.119455+00,28.4,92,4095,GELAP
2066,2026-04-21 13:48:12.523488+00,28.1,92,4095,GELAP
2067,2026-04-21 13:53:12.739607+00,28,92.7,4095,GELAP
2068,2026-04-21 13:58:13.28349+00,28,94.6,4095,GELAP
2069,2026-04-21 14:03:13.661212+00,27.6,95.9,4095,GELAP
2070,2026-04-21 14:08:14.268823+00,27.6,97.1,4095,GELAP
2071,2026-04-21 14:13:14.687645+00,27.6,97.6,4095,GELAP
2072,2026-04-21 14:18:15.113684+00,27.3,97.5,4095,GELAP
2073,2026-04-21 14:23:15.429794+00,27.1,98,4094,GELAP
2074,2026-04-21 14:28:15.974407+00,27.1,97.5,4095,GELAP
2075,2026-04-21 14:33:16.560334+00,27.1,97,4095,GELAP
2076,2026-04-21 14:38:27.612525+00,27.1,97,4095,GELAP
2077,2026-04-21 14:43:28.079136+00,26.8,96.4,4095,GELAP
2078,2026-04-21 14:48:28.651999+00,26.7,96.3,4095,GELAP
2079,2026-04-21 14:53:29.109258+00,26.7,96.4,4095,GELAP
2080,2026-04-21 14:58:29.780556+00,26.7,97.7,4095,GELAP
2081,2026-04-21 15:03:32.303956+00,26.7,97.7,4095,GELAP
2082,2026-04-21 15:08:34.17417+00,26.7,98,4095,GELAP
2083,2026-04-21 15:13:34.687382+00,26.7,98,4095,GELAP
2084,2026-04-21 15:18:35.185143+00,27,96.7,4095,GELAP
2085,2026-04-21 15:23:35.661665+00,26.9,96,4095,GELAP
2086,2026-04-21 15:28:36.077999+00,26.7,96,4095,GELAP
2087,2026-04-21 15:33:36.632831+00,26.7,96,4095,GELAP
2088,2026-04-21 15:38:36.912962+00,26.7,96,4095,GELAP
2089,2026-04-21 15:43:37.285458+00,26.7,97.1,4095,GELAP
2090,2026-04-21 15:48:39.653864+00,26.3,98,4095,GELAP
2091,2026-04-21 15:58:40.029007+00,26.7,97.9,4095,GELAP
2092,2026-04-21 16:03:40.508242+00,26.7,98,4095,GELAP
2093,2026-04-21 16:08:40.964979+00,26.7,98,4095,GELAP
2094,2026-04-21 16:13:41.491357+00,26.5,98,4095,GELAP
2095,2026-04-21 16:18:41.809726+00,26.7,98,4095,GELAP
2096,2026-04-21 16:23:42.240386+00,26.6,98,4095,GELAP
2097,2026-04-21 16:28:44.248801+00,26.4,98,4095,GELAP
2098,2026-04-21 16:33:44.739114+00,26.3,98,4095,GELAP
2099,2026-04-21 16:38:45.051542+00,26.4,98,4095,GELAP
2100,2026-04-21 16:43:45.23855+00,26.3,98,4095,GELAP
2101,2026-04-21 16:48:45.5439+00,26.2,98,4095,GELAP
2102,2026-04-21 16:53:45.881245+00,26.2,98,4095,GELAP
2103,2026-04-21 16:58:46.355171+00,26.2,98,4095,GELAP
2104,2026-04-21 17:03:46.664768+00,26.2,98,4095,GELAP
2105,2026-04-21 17:08:48.601215+00,26.2,98,4095,GELAP
2106,2026-04-21 17:13:48.981929+00,26.2,98,4095,GELAP
2107,2026-04-21 17:34:04.204909+00,26.2,98,4095,GELAP
2108,2026-04-21 17:39:04.702213+00,26.2,98,4095,GELAP
2109,2026-04-21 17:44:05.007325+00,26.1,98,4095,GELAP
2110,2026-04-21 17:49:05.42028+00,25.8,98,4095,GELAP
2111,2026-04-21 17:54:05.887141+00,25.8,98,4095,GELAP
2112,2026-04-21 17:59:06.520122+00,25.9,98,4095,GELAP
2113,2026-04-21 18:04:06.944086+00,25.8,98,4095,GELAP
2114,2026-04-21 18:09:07.228716+00,25.8,98,4095,GELAP
2115,2026-04-21 18:14:07.390143+00,25.8,98,4095,GELAP
2116,2026-04-21 18:19:07.623303+00,25.8,98,4095,GELAP
2117,2026-04-21 18:24:08.016871+00,25.8,98,4095,GELAP
2118,2026-04-21 18:29:09.199448+00,25.8,98,4095,GELAP
2119,2026-04-21 18:34:09.654817+00,25.8,98,4095,GELAP
2120,2026-04-21 18:39:09.960377+00,25.8,98,4095,GELAP
2121,2026-04-21 18:44:10.135398+00,25.8,98,4095,GELAP
2122,2026-04-21 18:49:10.47481+00,25.8,98,4095,GELAP
2123,2026-04-21 18:59:15.702637+00,25.8,98,4095,GELAP
2124,2026-04-21 19:04:16.136938+00,25.8,98,4095,GELAP
2125,2026-04-21 19:09:16.497149+00,25.8,98,4095,GELAP
2126,2026-04-21 19:14:16.861691+00,25.8,98,4095,GELAP
2127,2026-04-21 19:19:17.081958+00,25.7,98,4095,GELAP
2128,2026-04-21 19:24:19.728652+00,25.7,98,4095,GELAP
2129,2026-04-21 19:29:21.753743+00,25.8,98,4095,GELAP
2130,2026-04-21 19:34:22.08059+00,25.7,98,4095,GELAP
2131,2026-04-21 19:39:22.346169+00,25.5,98,4095,GELAP
2132,2026-04-21 19:44:22.649969+00,25.6,98,4095,GELAP
2133,2026-04-21 19:49:22.941625+00,25.5,98,4095,GELAP
2134,2026-04-21 19:54:23.181277+00,25.6,98,4095,GELAP
2135,2026-04-21 19:59:23.417042+00,25.8,98,4095,GELAP
2136,2026-04-21 20:04:23.671415+00,25.8,98,4095,GELAP
2137,2026-04-21 20:09:23.987121+00,25.5,98,4095,GELAP
2138,2026-04-21 20:14:26.128348+00,25.6,98,4095,GELAP
2139,2026-04-21 20:24:31.410159+00,25.8,98,4095,GELAP
2140,2026-04-21 20:29:31.704999+00,25.8,98,4095,GELAP
2141,2026-04-21 20:34:32.064921+00,25.8,98,4095,GELAP
2142,2026-04-21 20:39:34.060337+00,25.8,98,4095,GELAP
2143,2026-04-21 20:44:34.533355+00,25.8,98,4095,GELAP
2144,2026-04-21 20:49:34.717786+00,25.7,98,4095,GELAP
2145,2026-04-21 20:59:39.880817+00,25.8,98,4095,GELAP
2146,2026-04-21 21:04:40.349978+00,25.8,98,4095,GELAP
2147,2026-04-21 21:09:40.608695+00,25.8,98,4095,GELAP
